order_id,order_date,city,category,fragile,weight_kg,length_cm,width_cm,height_cm,material,freight_cost,value,damaged
100639,2026-04-09,北京,electronics,1,,19.6,35.8,36.0,cardboard,9.67,91.0,0.0
100303,2026-03-23,杭州,glass,1,4.36,57.5,19.6,5.9,wood,18.66,151.0,0.0
100719,2026-01-20,上海,books,0,2.69,34.3,32.8,18.8,bubble,9.41,52.0,0.0
100625,2026-07-13,杭州,ceramics,1,1.2,32.9,38.1,37.8,cardboard,10.14,95.0,0.0
100008,2026-06-19,深圳,ceramics,1,2.86,33.3,38.5,10.8,cardboard,11.91,123.0,0.0
100804,2026-08-24,武汉,electronics,0,3.19,54.7,43.5,13.9,cardboard,12.52,103.0,0.0
101050,2026-02-17,西安,electronics,0,1.19,48.0,25.5,25.8,bubble,8.88,,0.0
100337,2026-06-24,武汉,clothing,0,0.52,17.7,15.4,16.6,bubble,6.39,37.0,0.0
100048,2026-04-14,广州,clothing,0,1.31,42.0,14.2,17.8,cardboard,9.08,37.0,0.0
101503,2026-08-26,杭州,books,0,2.57,38.9,19.0,5.5,cardboard,11.26,33.0,0.0
100107,2026-06-07,武汉,glass,1,3.9,37.7,36.3,21.3,cardboard,12.38,138.0,0.0
100350,2026-07-25,深圳,ceramics,1,4.35,46.7,18.3,14.9,cardboard,15.36,102.0,0.0
101080,2026-03-14,广州,clothing,0,0.24,26.5,23.4,38.3,cardboard,9.81,32.0,0.0
100239,2026-07-22,西安,electronics,0,4.69,40.2,22.0,15.1,cardboard,17.44,109.0,0.0
100214,2026-01-07,杭州,clothing,1,0.32,53.4,18.2,24.2,wood,14.06,32.0,
101271,2026-04-11,武汉,electronics,1,2.55,41.0,34.9,28.7,wood,17.16,129.0,0.0
101315,2026-05-01,西安,clothing,0,0.56,22.6,38.6,15.9,bubble,7.36,36.0,0.0
100794,2026-07-15,武汉市,electronics,0,3.76,46.2,40.0,32.3,cardboard,16.95,104.0,0.0
101097,2026-01-30,杭州,books,0,2.67,54.9,36.8,27.0,bubble,12.21,46.0,0.0
101197,2026-06-27, 上海,electronics,0,1.33,23.3,13.3,7.7,cardboard,9.3,138.0,0.0
101592,2026-07-20,广州,electronics,1,1.58,47.1,16.6,,cardboard,10.23,90.0,0.0
101606,2026-01-20,广州,electronics,0,1.6,15.3,10.7,39.2,cardboard,10.9,135.0,0.0
101697,2026-03-02,成都,clothing,1,0.85,29.7,33.4,21.5,wood,15.18,29.0,0.0
100524,2026-03-30,北京,glass,1,2.31,48.6,38.0,35.7,wood,16.64,140.0,0.0
100233,2026-04-26,北京 ,electronics,0,1.68,42.8,33.7,31.1,cardboard,12.29,103.0,0.0
100645,2026-04-17,上海,electronics,0,2.03,17.8,19.5,6.6,bubble,8.57,100.0,0.0
101531,2026-06-21,成都,clothing,0,0.32,36.4,23.7,25.1,bubble,5.84,41.0,0.0
100534,2026-04-03,北京,glass,1,3.35,27.6,20.9,12.8,cardboard,13.6,164.0,0.0
101532,2026-07-02,杭州,glass,1,4.84,,12.1,15.8,wood,21.93,123.0,
100604,2026-07-10,西安,electronics,0,4.62,59.5,33.4,23.4,cardboard,16.65,115.0,0.0
101227,2026-01-06,杭州市,clothing,0,0.86,30.3,13.6,19.6,bubble,5.82,39.0,0.0
101075,2026-02-22,上海,ceramics,0,0.86,43.6,28.7,20.9,bubble,10.24,110.0,0.0
101323,2026-07-28,武汉,books,0,,36.8,17.8,27.7,cardboard,11.07,38.0,0.0
100061,2026-02-15,西安,electronics,0,0.88,51.3,45.0,,bubble,7.85,114.0,0.0
101282,2026-04-09,广州,electronics,0,2.64,39.6,,37.9,bubble,10.66,134.0,0.0
100093,2026-03-29,西安,glass,1,1.54,,25.7,36.2,bubble,7.94,147.0,0.0
100667,2026-06-01,上海,electronics,1,4.45,39.2,21.9,21.7,wood,19.91,82.0,0.0
100281,2026-02-01,深圳,clothing,0,0.61,39.6,42.2,35.6,bubble,8.42,41.0,0.0
101171,2026-01-29,西安,ceramics,1,1.8,30.8,18.5,30.4,cardboard,11.3,88.0,0.0
100360,2026-08-29,广州,clothing,0,0.29,57.6,13.7,18.9,bubble,6.77,36.0,0.0
101256,2026-08-07,杭州,electronics,0,2.42,50.5,38.3,18.0,bubble,10.66,86.0,0.0
101342,2026-04-13,杭州,electronics,0,3.0,51.7,13.9,19.5,cardboard,13.31,109.0,0.0
100848,2026-03-15,武汉,ceramics,1,2.94,15.2,39.3,12.0,wood,17.15,103.0,0.0
101605,2026-01-19,深圳,glass,1,4.37,37.9,42.5,19.8,cardboard,15.22,174.0,0.0
100111,2026-07-09,上海,electronics,0,2.85,45.4,12.3,5.0,bubble,8.32,118.0,0.0
100043,2026-08-19,广州,ceramics,1,3.39,21.7,27.8,19.1,cardboard,14.95,88.0,0.0
100126,2026-04-05,北京,glass,1,2.61,59.7,43.6,6.4,wood,16.28,201.0,0.0
100205,2026-03-27,北京,glass,1,2.25,32.0,30.6,38.8,cardboard,12.21,191.0,0.0
100053,2026-08-31,西安,clothing,0,0.86,53.3,21.9,22.5,bubble,7.18,31.0,0.0
100546,2026-04-19,武汉,clothing,0,1.22,46.6,10.4,26.9,bubble,6.32,26.0,0.0
100069,2026-07-29,成都,electronics,1,1.95,45.7,18.0,16.6,cardboard,11.57,107.0,0.0
101921,2026-06-16,北京,electronics,1,2.88,56.5,44.9,13.5,wood,17.64,106.0,0.0
101862,2026-07-25,杭州,electronics,0,4.9,22.2,27.1,34.4,cardboard,14.65,80.0,0.0
100184,2026-01-02,深圳,electronics,0,3.26,19.9,10.5,13.7,cardboard,12.85,128.0,0.0
100138,2026-03-21,杭州,electronics,0,3.32,27.3,13.9,38.5,cardboard,12.65,97.0,0.0
100900,2026-07-11,西安,clothing,0,0.34,26.4,21.4,15.7,bubble,4.28,25.0,0.0
100797,2026-02-03,上海,electronics,0,2.52,25.7,30.9,10.5,bubble,7.65,123.0,0.0
100133,2026-02-09,深圳,electronics,0,2.47,49.7,28.9,11.4,bubble,11.17,120.0,0.0
100081,2026-06-26,上海,books,0,1.56,32.7,14.6,10.7,bubble,8.18,54.0,0.0
101506,2026-05-26,广州,clothing,0,1.5,54.8,34.8,15.2,bubble,9.25,30.0,0.0
101564,2026-07-02,杭州市,clothing,0,0.57,57.3,37.8,11.5,bubble,7.1,37.0,0.0
100542,2026-04-26,西安,glass,1,3.72,27.9,31.7,33.0,cardboard,14.61,168.0,0.0
101619,2026-05-17,成都,glass,1,3.67,21.2,32.0,34.1,wood,18.69,164.0,0.0
100984,2026-06-13,成都,glass,1,3.79,49.9,32.2,13.5,cardboard,14.64,201.0,0.0
100166,2026-03-23,深圳,ceramics,1,4.23,42.1,35.8,7.5,wood,19.43,135.0,0.0
100249,2026-05-10,上海,ceramics,1,2.04,23.2,28.5,29.7,wood,16.75,130.0,0.0
100447,2026-06-10,SHENZHEN,books,0,1.17,45.1,42.2,19.3,bubble,8.73,53.0,0.0
101166,2026-06-19,成都,ceramics,0,2.32,23.1,,20.0,cardboard,10.69,117.0,0.0
100859,2026-08-14,杭州,ceramics,1,4.4,27.3,15.5,39.1,wood,23.1,117.0,0.0
101229,2026-06-16,北京,ceramics,1,2.49,26.8,41.6,8.8,cardboard,12.95,95.0,
100098,2026-04-08,西安,ceramics,0,2.44,29.5,29.1,22.1,bubble,9.95,94.0,0.0
101768,2026-01-04, 上海,ceramics,1,1.91,34.6,12.6,13.0,cardboard,12.06,110.0,0.0
100738,2026-07-16,广州,books,0,1.26,42.4,25.4,27.7,bubble,8.85,51.0,0.0
101274,2026-04-01,广州,clothing,0,0.71,36.5,30.4,29.0,cardboard,8.76,39.0,0.0
100103,2026-03-14,深圳,ceramics,1,3.34,60.0,28.1,8.3,bubble,11.54,99.0,0.0
100435,2026-07-18,北京,books,0,,54.1,21.2,31.2,bubble,11.12,43.0,0.0
100075,2026-01-13,杭州,clothing,0,0.9,17.3,30.8,15.3,cardboard,9.24,24.0,0.0
101819,2026-02-09,广州,electronics,0,1.3,27.1,35.3,21.2,bubble,7.71,88.0,0.0
101645,2026-06-17,杭州,electronics,1,,46.6,34.2,16.1,cardboard,11.23,110.0,0.0
100919,2026-06-12,北京,glass,1,2.11,19.1,14.4,10.7,wood,14.9,205.0,1.0
101737,2026-04-15,武汉,electronics,0,1.68,52.8,36.2,23.6,bubble,11.62,131.0,0.0
101747,2026-01-23,杭州,electronics,0,2.34,52.8,34.7,32.2,bubble,12.86,81.0,
101811,2026-03-12,杭州,ceramics,1,1.24,44.4,33.5,7.0,wood,15.55,129.0,0.0
100763,2026-08-20,成都,ceramics,1,1.43,57.0,38.9,11.6,bubble,7.45,120.0,0.0
100990,2026-03-22,成都,glass,1,2.8,45.5,10.8,33.3,wood,18.7,173.0,0.0
100389,2026-02-01,杭州,clothing,0,1.32,33.2,40.0,15.1,cardboard,11.32,30.0,0.0
100236,2026-05-19,西安,glass,1,4.02,20.6,20.3,37.0,cardboard,12.58,204.0,0.0
101558,2026-01-26,成都,books,0,999.0,34.2,12.0,30.1,bubble,9.29,37.0,0.0
100268,2026-01-23,武汉,electronics,1,4.17,33.8,21.4,32.9,wood,21.0,89.0,0.0
101205,2026-03-13,广州,glass,1,3.42,42.9,43.2,23.5,wood,18.04,170.0,0.0
100118,2026-07-09,杭州,ceramics,1,2.85,32.0,13.3,10.8,wood,17.79,92.0,0.0
101630,2026-02-11,杭州,books,0,2.33,59.6,18.0,28.5,bubble,9.2,46.0,0.0
100674,2026-03-17,杭州,glass,1,1.21,27.7,,31.2,wood,15.59,134.0,0.0
100250,2026-01-27,北京,clothing,0,0.67,23.4,27.4,6.2,cardboard,9.56,39.0,0.0
101474,2026-04-23,广州,books,0,0.56,20.0,43.3,24.2,bubble,7.04,32.0,0.0
100858,2026-01-09,上海,ceramics,1,1.72,26.3,38.0,28.4,bubble,9.01,92.0,0.0
100095,2026-08-17,武汉,glass,1,1.33,44.5,,5.7,cardboard,8.31,190.0,0.0
100034,2026-05-10,广州,electronics,0,3.46,45.2,21.7,36.4,cardboard,14.56,101.0,0.0
101858,2026-08-13,西安,clothing,0,1.32,47.1,24.6,7.5,bubble,9.53,28.0,0.0
101693,2026-02-11,上海,electronics,0,3.24,55.2,15.0,11.6,cardboard,13.17,129.0,0.0
100449,2026-01-12,杭州,glass,1,3.84,53.6,11.9,25.8,wood,20.44,192.0,0.0
100717,2026-04-06,成都,electronics,0,2.23,18.3,43.5,15.7,bubble,8.63,136.0,0.0
101856,2026-07-31,上海,clothing,0,1.19,54.6,37.5,20.7,wood,16.56,31.0,0.0
101541,2026-02-25,上海,books,0,2.71,21.7,11.4,31.2,bubble,9.36,51.0,0.0
100001,2026-05-02,广州,clothing,0,0.77,19.2,44.1,31.6,bubble,7.25,32.0,0.0
101395,2026-03-11,广州,clothing,0,1.25,28.4,40.6,,cardboard,8.41,37.0,0.0
101102,2026-05-22,北京,ceramics,1,2.58,49.4,23.5,27.5,cardboard,11.03,103.0,0.0
101109,2026-01-15,成都,clothing,0,0.85,30.4,44.5,29.2,bubble,9.21,36.0,0.0
101766,2026-04-13,深圳,electronics,0,1.64,51.5,11.9,30.5,bubble,7.66,133.0,0.0
100083,2026-05-30,西安,books,0,2.06,,20.3,31.8,cardboard,11.12,55.0,0.0
101629,2026-06-28,西安,clothing,0,0.89,24.6,35.4,34.0,wood,16.35,28.0,0.0
100677,2026-05-24,西安,ceramics,1,4.34,51.3,14.0,27.9,cardboard,14.21,82.0,0.0
101472,2026-06-06,杭州,electronics,0,0.51,44.9,25.3,27.4,bubble,7.94,111.0,0.0
101047,2026-08-11,武汉,ceramics,1,0.98,19.8,18.5,22.5,cardboard,8.56,128.0,0.0
100771,2026-01-13,杭州,clothing,0,1.12,33.2,41.1,26.2,bubble,8.16,40.0,0.0
101233,2026-08-15,成都,clothing,0,0.56,44.7,32.4,23.3,cardboard,8.44,38.0,0.0
101299,2026-03-11,杭州市,electronics,0,4.94,16.6,16.2,33.3,cardboard,14.31,85.0,0.0
101653,2026-05-27,上海,electronics,0,0.56,56.4,12.2,6.1,bubble,5.71,92.0,0.0
101512,2026-03-09,上海,clothing,0,0.84,33.3,17.3,26.9,bubble,6.02,41.0,0.0
100405,2026-03-16,北京,ceramics,1,0.87,44.4,33.1,23.5,bubble,6.97,115.0,0.0
101754,2026-02-19,西安,glass,1,,42.2,20.8,13.7,wood,13.59,153.0,0.0
101317,2026-08-29,杭州,ceramics,1,3.28,43.2,42.3,38.5,wood,21.24,117.0,0.0
101359,2026-07-30,广州,clothing,0,0.66,48.4,34.9,20.1,bubble,7.31,37.0,0.0
100105,2026-01-22,深圳,glass,1,4.55,19.3,15.4,23.7,cardboard,13.64,120.0,0.0
100689,2026-08-18,西安,glass,0,1.41,34.8,23.0,36.7,bubble,6.83,175.0,0.0
101324,2026-04-17,西安市,glass,1,2.78,28.8,35.6,15.0,cardboard,12.32,203.0,0.0
100827,2026-04-09,武汉,clothing,0,0.46,32.2,44.4,17.8,bubble,5.48,31.0,0.0
100063,2026-08-05,西安,ceramics,1,2.07,48.8,28.9,15.0,bubble,9.29,99.0,0.0
100853,2026-04-15,杭州,ceramics,1,1.58,40.4,40.2,32.4,cardboard,11.27,119.0,0.0
101805,2026-05-09,北京,clothing,0,1.44,44.0,14.1,15.6,cardboard,10.13,29.0,0.0
100224,2026-04-03,杭州,electronics,0,1.73,45.6,13.2,25.7,bubble,6.84,129.0,0.0
100146,2026-08-28,深圳,electronics,1,4.61,51.7,18.2,14.7,cardboard,13.9,105.0,0.0
101089,2026-08-05,北京,clothing,0,0.67,17.7,24.2,33.7,bubble,4.88,30.0,0.0
100374,2026-03-28,武汉,clothing,0,1.39,52.2,37.0,22.5,cardboard,11.59,34.0,0.0
101441,2026-08-27,深圳,books,0,0.57,44.4,41.5,39.7,bubble,9.28,32.0,0.0
101143,2026-07-28,深圳,glass,1,2.92,54.2,37.4,17.8,cardboard,13.61,206.0,0.0
101855,2026-01-21,杭州,ceramics,1,3.76,16.7,20.4,35.7,cardboard,13.66,103.0,
101518,2026-04-26,西安,ceramics,1,2.18,32.7,15.5,33.3,cardboard,10.92,91.0,0.0
101625,2026-07-23,北京,books,0,2.86,34.3,27.2,22.5,bubble,11.04,50.0,0.0
101289,2026-07-21,武汉,electronics,0,1.91,39.2,42.0,35.6,bubble,9.89,86.0,0.0
100010,2026-04-19,西安,books,0,2.75,58.6,37.3,30.1,cardboard,13.76,34.0,0.0
100450,2026-05-07,上海,clothing,0,1.05,48.4,18.3,39.3,cardboard,9.61,39.0,0.0
100709,2026-05-13,广州,ceramics,1,3.69,16.4,14.7,25.6,cardboard,12.38,113.0,0.0
100256,2026-01-27,西安,electronics,0,0.7,16.8,11.0,24.6,bubble,6.46,106.0,0.0
100883,2026-07-14,西安,glass,1,2.36,25.8,,26.3,cardboard,11.13,153.0,0.0
100390,2026-07-05,杭州,electronics,1,4.53,24.7,44.8,26.2,cardboard,16.52,84.0,0.0
100909,2026-04-28,广州,electronics,0,1.93,17.0,15.7,37.7,bubble,10.48,127.0,0.0
100925,2026-07-11,北京,electronics,0,0.9,25.9,17.7,38.2,cardboard,11.78,108.0,0.0
101729,2026-07-24,杭州,clothing,0,0.93,35.2,20.0,34.4,bubble,6.93,29.0,0.0
101250,2026-07-02,广州,ceramics,1,3.25,30.8,43.3,18.8,wood,18.89,132.0,0.0
100461,2026-01-26,广州,electronics,0,2.76,35.4,27.7,39.5,cardboard,14.48,88.0,0.0
101288,2026-03-02,武汉,electronics,0,1.97,52.6,12.0,32.7,bubble,9.56,134.0,
101918,2026-03-29,武汉,electronics,0,1.71,57.3,39.5,31.3,bubble,11.15,82.0,0.0
101169,2026-04-23,武汉,clothing,0,0.67,23.1,32.8,16.0,bubble,7.88,29.0,0.0
100959,2026-05-05,杭州,ceramics,1,3.8,34.4,16.1,34.1,cardboard,15.11,114.0,0.0
100502,2026-07-17,杭州,glass,1,1.85,27.7,42.0,15.7,cardboard,12.05,195.0,0.0
100740,2026-03-03,武汉,electronics,0,1.43,38.1,28.2,25.1,cardboard,10.44,,0.0
101879,2026-05-30,成都,ceramics,1,4.27,53.8,33.3,24.0,wood,21.24,136.0,0.0
100869,2026-04-21,北京,electronics,1,3.35,33.8,35.1,6.8,cardboard,12.26,120.0,0.0
100732,2026-07-27,上海,clothing,0,1.35,39.5,36.5,37.9,cardboard,11.7,31.0,0.0
100540,2026-02-28,深圳,ceramics,1,1.35,26.9,12.0,28.4,wood,16.51,100.0,0.0
101202,2026-01-13,上海,ceramics,1,1.67,29.1,44.7,10.5,wood,15.93,137.0,0.0
100698,2026-04-06,上海,electronics,0,4.25,31.8,22.9,6.1,cardboard,13.41,93.0,0.0
101413,2026-06-08,武汉,books,0,1.83,38.6,22.7,5.1,bubble,8.17,38.0,0.0
101396,2026-01-01,上海,books,0,0.4,27.3,19.6,36.5,bubble,7.09,45.0,0.0
101146,2026-06-22,广州,clothing,0,1.21,57.3,30.4,23.2,bubble,8.77,37.0,0.0
101032,2026-07-25,北京,ceramics,1,4.22,43.4,38.5,11.0,cardboard,15.55,137.0,0.0
100373,2026-08-22,成都,ceramics,1,3.1,28.3,33.1,24.6,cardboard,14.28,85.0,0.0
100668,2026-06-23,西安,books,0,1.85,46.9,14.9,14.7,bubble,8.81,50.0,0.0
101549,2026-03-30,上海,glass,1,4.93,40.5,40.8,15.2,cardboard,16.49,121.0,0.0
100358,2026-08-14,上海,ceramics,1,2.69,26.9,,27.7,wood,19.86,84.0,0.0
100968,2026-07-13,上海,electronics,0,3.66,25.0,31.8,15.3,cardboard,12.83,86.0,0.0
100784,2026-02-23,北京,electronics,1,3.37,26.7,23.7,23.8,wood,17.97,139.0,0.0
100736,2026-08-09,西安,clothing,0,1.14,26.7,39.4,26.0,wood,14.71,28.0,0.0
101036,2026-04-03,西安,ceramics,1,1.5,51.9,29.4,38.1,wood,15.7,128.0,0.0
100971,2026-03-24,成都,electronics,1,3.99,42.2,40.7,34.6,wood,21.63,88.0,0.0
101548,2026-06-12,深圳,glass,1,0.87,46.2,20.1,21.9,wood,15.68,203.0,0.0
101510,2026-07-07,深圳,electronics,1,1.21,40.2,24.0,39.3,wood,16.88,105.0,0.0
101547,2026-08-03,武汉,electronics,0,1.15,50.8,14.9,6.4,bubble,6.81,85.0,0.0
101369,2026-01-29,上海,ceramics,1,1.13,29.6,36.6,16.1,cardboard,10.54,126.0,0.0
101882,2026-04-24,武汉,electronics,0,0.62,33.7,22.9,39.5,bubble,6.27,97.0,0.0
101666,2026-04-10,北京,ceramics,1,3.52,33.3,37.2,24.9,wood,18.34,80.0,0.0
101253,2026-01-18,杭州,electronics,0,3.23,20.2,29.5,25.8,cardboard,12.74,98.0,0.0
101719,2026-05-14,西安,glass,1,4.47,48.9,37.1,28.9,wood,20.1,143.0,0.0
101741,2026-07-17,杭州,clothing,0,,25.4,34.4,10.1,bubble,6.38,34.0,0.0
101237,2026-03-11,西安,clothing,1,1.49,47.3,20.7,36.3,cardboard,11.93,39.0,0.0
100886,2026-01-15,杭州,glass,1,3.95,26.0,40.9,6.3,wood,21.01,160.0,0.0
100080,2026-01-03,杭州,electronics,0,4.91,54.9,23.8,16.2,cardboard,19.09,104.0,0.0
101173,2026-08-24,北京,electronics,0,3.35,23.1,17.2,38.2,bubble,12.83,83.0,0.0
100815,2026-08-18,武汉,electronics,1,1.84,56.3,35.1,26.9,wood,17.16,118.0,0.0
101304,2026-08-05,广州,electronics,0,4.86,49.9,40.6,37.1,cardboard,19.02,118.0,0.0
100672,2026-01-06,西安,glass,0,2.14,39.2,18.9,16.2,bubble,8.84,121.0,0.0
101555,2026-01-03,西安,books,0,1.19,18.8,42.8,10.7,bubble,6.0,38.0,0.0
100058,2026-01-02,武汉,clothing,0,1.4,31.8,11.7,8.8,cardboard,9.64,37.0,0.0
100134,2026-03-09,西安,electronics,1,3.75,23.5,13.8,22.4,cardboard,13.6,106.0,0.0
101141,2026-04-16,深圳,electronics,0,2.39,35.9,33.8,37.0,bubble,11.13,116.0,0.0
100934,2026-04-15,成都,electronics,0,,20.7,20.7,31.4,cardboard,14.06,83.0,0.0
101710,2026-01-03,成都,clothing,0,1.23,,35.4,7.4,bubble,7.05,33.0,0.0
100824,2026-07-27,北京,ceramics,1,3.3,51.8,34.1,6.1,wood,17.31,101.0,0.0
101215,2026-06-27,武汉,electronics,1,2.53,44.7,25.1,13.7,wood,16.23,139.0,0.0
100505,2026-07-03,上海,clothing,0,0.59,21.7,42.5,17.7,bubble,5.25,40.0,0.0
101802,2026-02-11,深圳,books,0,1.73,53.2,32.2,30.1,bubble,9.04,52.0,0.0
100348,2026-04-13,杭州,ceramics,1,2.79,39.5,19.5,16.5,cardboard,11.34,108.0,0.0
100387,2026-05-21,西安,glass,1,,53.1,12.5,6.1,cardboard,8.16,145.0,0.0
101025,2026-06-19,西安,books,0,1.47,31.3,15.7,24.3,bubble,10.56,49.0,0.0
100895,2026-06-22,北京,electronics,0,0.93,38.3,27.5,10.4,bubble,7.03,135.0,0.0
100829,2026-07-16,成都,ceramics,1,1.84,48.0,24.7,25.6,wood,16.77,109.0,0.0
101923,2026-03-19,广州,books,0,0.67,51.7,30.4,5.7,wood,13.46,44.0,0.0
100476,2026-08-08,广州,glass,1,3.79,19.8,25.3,24.8,wood,18.49,147.0,0.0
101493,2026-08-19,深圳,clothing,0,0.45,19.7,14.4,14.9,bubble,6.2,27.0,0.0
101468,2026-01-09,广州,electronics,0,4.7,33.3,12.4,37.0,wood,19.27,120.0,0.0
101495,2026-08-02,武汉,clothing,0,1.1,27.4,23.2,32.4,bubble,5.98,33.0,0.0
100653,2026-04-09,西安,glass,1,1.48,27.2,29.4,22.2,cardboard,10.74,131.0,0.0
100173,2026-06-13,SHENZHEN,ceramics,1,1.82,41.2,10.8,34.7,wood,16.08,106.0,0.0
101150,2026-08-30,广州,electronics,1,2.5,33.7,41.2,14.6,cardboard,11.37,116.0,0.0
100039,2026-03-01,北京,electronics,0,4.6,15.2,11.8,26.2,wood,18.3,130.0,0.0
100714,2026-07-28,北京,ceramics,1,0.94,48.6,26.2,5.6,cardboard,8.23,121.0,0.0
100091,2026-07-13,上海,clothing,0,0.48,43.8,10.1,39.8,bubble,6.39,32.0,0.0
101967,2026-04-02,深圳,clothing,0,,42.2,16.1,11.7,bubble,7.45,27.0,0.0
101206,2026-05-24,杭州,electronics,1,4.99,44.4,41.6,38.9,bubble,15.49,126.0,0.0
100876,2026-04-17,武汉,glass,1,2.6,35.6,39.7,33.0,wood,18.08,197.0,0.0
101565,2026-07-04,广州,electronics,0,3.7,15.4,18.1,26.2,cardboard,14.81,129.0,0.0
101920,2026-02-27,武汉,books,0,1.4,18.7,22.5,26.3,cardboard,9.95,55.0,0.0
101094,2026-07-06,西安,glass,1,3.06,21.3,13.1,20.4,wood,16.61,152.0,0.0
101156,2026-07-16,西安,books,0,0.57,50.1,44.8,16.0,bubble,6.38,49.0,0.0
101792,2026-06-11,北京,glass,1,4.82,43.8,43.4,16.9,wood,21.89,192.0,0.0
101989,2026-01-07,成都市,electronics,0,3.89,,,21.7,cardboard,13.62,118.0,0.0
100500,2026-07-31,武汉,electronics,1,1.65,20.1,31.9,35.6,cardboard,12.17,104.0,0.0
100339,2026-04-19,杭州,clothing,0,0.76,58.3,18.7,29.8,bubble,7.75,40.0,0.0
101189,2026-02-05,广州,glass,1,3.05,50.2,23.4,6.2,wood,17.58,184.0,0.0
100029,2026-02-27,广州,electronics,0,1.13,25.5,22.9,17.8,bubble,7.0,121.0,0.0
101218,2026-02-08,杭州,electronics,0,1.56,32.9,18.5,23.8,bubble,8.25,139.0,0.0
101344,2026-04-27,广州,ceramics,1,1.85,47.9,28.1,5.2,cardboard,9.66,135.0,1.0
101849,2026-03-03,深圳,clothing,0,0.23,23.3,19.9,33.9,bubble,5.32,41.0,0.0
100946,2026-05-28,武汉,electronics,0,0.58,23.5,24.8,14.2,cardboard,9.41,86.0,0.0
100170,2026-04-20,西安,ceramics,1,3.16,24.2,28.5,34.1,cardboard,13.91,139.0,0.0
101425,2026-08-26,北京,clothing,1,1.47,20.2,41.9,37.7,cardboard,10.59,35.0,0.0
101198,2026-06-28,广州,glass,1,2.37,52.6,10.3,19.3,cardboard,10.71,168.0,1.0
101254,2026-01-03,武汉,books,0,0.55,45.1,28.1,38.8,bubble,8.31,38.0,0.0
101419,2026-02-04,深圳,glass,1,3.47,54.7,36.4,37.3,wood,22.01,158.0,0.0
100913,2026-08-20,武汉,ceramics,1,2.33,15.6,23.6,30.8,wood,14.95,109.0,0.0
100492,2026-08-27,深圳,electronics,0,3.99,47.7,26.4,6.1,cardboard,12.87,101.0,0.0
100954,2026-06-19,北京,ceramics,1,1.11,39.7,37.4,10.7,cardboard,9.07,90.0,0.0
101098,2026-08-25,深圳,electronics,0,1.82,32.6,23.6,9.1,bubble,9.79,88.0,0.0
101033,2026-07-10,广州,electronics,0,4.54,27.9,32.7,11.7,cardboard,15.23,100.0,0.0
100588,2026-01-24,深圳,ceramics,1,4.47,17.0,37.7,19.8,wood,21.55,125.0,0.0
100751,2026-07-07,西安,clothing,0,650.0,58.9,,14.3,cardboard,10.94,37.0,0.0
100658,2026-03-13,武汉,clothing,0,1.27,54.6,16.9,32.5,bubble,9.49,33.0,0.0
100235,2026-02-18,深圳,electronics,1,4.67,18.5,16.8,5.1,cardboard,14.18,89.0,0.0
100733,2026-06-04,西安,books,0,1.45,35.2,44.5,22.1,cardboard,11.11,55.0,0.0
100668,2026-06-23,西安,books,0,,46.9,14.9,14.7,bubble,8.81,50.0,0.0
101656,2026-01-11,成都,ceramics,1,3.17,34.9,11.6,21.4,wood,15.49,127.0,0.0
101157,2026-02-12,上海,electronics,0,1.43,18.6,39.8,17.0,bubble,6.94,134.0,0.0
101492,2026-02-11,上海,clothing,0,1.38,35.7,42.2,22.0,bubble,8.85,40.0,0.0
101445,2026-03-24,武汉,electronics,1,4.17,55.4,10.1,30.9,wood,18.24,117.0,0.0
101651,2026-08-16,北京,glass,1,2.93,21.3,22.7,24.4,cardboard,12.58,203.0,0.0
100935,2026-02-02,杭州,clothing,0,0.75,26.0,30.1,26.4,bubble,7.92,34.0,0.0
101210,2026-04-26,SHENZHEN,ceramics,1,4.16,37.9,19.1,20.8,wood,19.98,109.0,0.0
101066,2026-06-01,武汉,clothing,0,0.95,28.1,24.5,36.6,bubble,7.54,29.0,0.0
100109,2026-04-04,武汉,clothing,0,1.47,24.9,33.0,,cardboard,8.47,33.0,0.0
101566,2026-01-15,深圳,electronics,0,1.13,43.5,40.4,,bubble,8.7,107.0,0.0
100569,2026-05-30,杭州,electronics,0,3.67,18.4,38.0,6.3,cardboard,12.66,93.0,0.0
101168,2026-06-29,北京,electronics,0,1.22,26.9,33.8,10.3,bubble,7.84,87.0,0.0
101175,2026-08-22,SHENZHEN,ceramics,1,2.45,38.1,26.6,14.3,cardboard,12.0,130.0,0.0
100891,2026-06-30,武汉,glass,1,2.4,58.5,16.1,5.9,wood,16.09,199.0,0.0
100948,2026-05-10,深圳,glass,0,2.4,39.5,11.3,34.7,bubble,11.38,144.0,0.0
101049,2026-01-28,深圳,ceramics,1,1.21,24.2,43.6,30.2,cardboard,8.96,112.0,0.0
101371,2026-07-22,上海,ceramics,1,2.24,34.2,32.8,21.1,wood,18.57,130.0,0.0
101954,2026-08-05,深圳,clothing,0,1.21,55.1,43.2,21.0,bubble,7.56,,0.0
101467,2026-06-29,武汉,clothing,0,1.38,26.1,31.8,9.9,cardboard,8.86,,0.0
100885,2026-08-07,杭州,clothing,0,1.23,52.7,14.7,38.5,bubble,8.66,24.0,0.0
101698,2026-04-09,西安,glass,1,2.56,57.5,19.4,8.6,cardboard,11.01,140.0,0.0
